date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-10-01,0.5199999999999998,Layoffs And Discharges,Rate,Total nonfarm,Colorado,All size classes,yoy_map
2024-10-01,0.4482758620689655,Layoffs And Discharges,Rate,Total nonfarm,Utah,All size classes,yoy_map
2024-10-01,0.2413793103448274,Layoffs And Discharges,Rate,Total nonfarm,Georgia,All size classes,yoy_map
2024-10-01,0.23333333333333317,Layoffs And Discharges,Rate,Total nonfarm,Oregon,All size classes,yoy_map
2024-10-01,0.22580645161290325,Layoffs And Discharges,Rate,Total nonfarm,Nevada,All size classes,yoy_map
2024-10-01,0.2222222222222221,Layoffs And Discharges,Rate,Total nonfarm,New Mexico,All size classes,yoy_map
2024-10-01,0.21428571428571463,Layoffs And Discharges,Rate,Total nonfarm,Alaska,All size classes,yoy_map
2024-10-01,0.21212121212121215,Layoffs And Discharges,Rate,Total nonfarm,Arkansas,All size classes,yoy_map
2024-10-01,0.1842105263157896,Layoffs And Discharges,Rate,Total nonfarm,Wyoming,All size classes,yoy_map
2024-10-01,0.17948717948717952,Layoffs And Discharges,Rate,Total nonfarm,Idaho,All size classes,yoy_map
2024-10-01,0.1578947368421053,Layoffs And Discharges,Rate,Total nonfarm,Louisiana,All size classes,yoy_map
2024-10-01,0.15625,Layoffs And Discharges,Rate,Total nonfarm,Tennessee,All size classes,yoy_map
2024-10-01,0.15384615384615374,Layoffs And Discharges,Rate,Total nonfarm,Montana,All size classes,yoy_map
2024-10-01,0.1470588235294119,Layoffs And Discharges,Rate,Total nonfarm,New Hampshire,All size classes,yoy_map
2024-10-01,0.13793103448275867,Layoffs And Discharges,Rate,Total nonfarm,Texas,All size classes,yoy_map
2024-10-01,0.13793103448275845,Layoffs And Discharges,Rate,Total nonfarm,Indiana,All size classes,yoy_map
2024-10-01,0.1333333333333333,Layoffs And Discharges,Rate,Total nonfarm,Hawaii,All size classes,yoy_map
2024-10-01,0.12903225806451624,Layoffs And Discharges,Rate,Total nonfarm,Connecticut,All size classes,yoy_map
2024-10-01,0.10714285714285743,Layoffs And Discharges,Rate,Total nonfarm,Kentucky,All size classes,yoy_map
2024-10-01,0.10714285714285743,Layoffs And Discharges,Rate,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-10-01,0.09999999999999987,Layoffs And Discharges,Rate,Total nonfarm,Washington,All size classes,yoy_map
2024-10-01,0.09677419354838701,Layoffs And Discharges,Rate,Total nonfarm,Nebraska,All size classes,yoy_map
2024-10-01,0.08823529411764697,Layoffs And Discharges,Rate,Total nonfarm,West Virginia,All size classes,yoy_map
2024-10-01,0.08333333333333326,Layoffs And Discharges,Rate,Total nonfarm,District of Columbia,All size classes,yoy_map
2024-10-01,0.0769230769230771,Layoffs And Discharges,Rate,Total nonfarm,Vermont,All size classes,yoy_map
2024-10-01,0.07142857142857162,Layoffs And Discharges,Rate,Total nonfarm,Florida,All size classes,yoy_map
2024-10-01,0.06250000000000022,Layoffs And Discharges,Rate,Total nonfarm,Oklahoma,All size classes,yoy_map
2024-10-01,0.0625,Layoffs And Discharges,Rate,Total nonfarm,Delaware,All size classes,yoy_map
2024-10-01,0.05714285714285716,Layoffs And Discharges,Rate,Total nonfarm,Michigan,All size classes,yoy_map
2024-10-01,0.05263157894736836,Layoffs And Discharges,Rate,Total nonfarm,South Carolina,All size classes,yoy_map
2024-10-01,0.04761904761904767,Layoffs And Discharges,Rate,Total nonfarm,Rhode Island,All size classes,yoy_map
2024-10-01,0.03571428571428559,Layoffs And Discharges,Rate,Total nonfarm,Iowa,All size classes,yoy_map
2024-10-01,0.02857142857142847,Layoffs And Discharges,Rate,Total nonfarm,Arizona,All size classes,yoy_map
2024-10-01,0,Layoffs And Discharges,Rate,Total nonfarm,Illinois,All size classes,yoy_map
2024-10-01,0,Layoffs And Discharges,Rate,Total nonfarm,Kansas,All size classes,yoy_map
2024-10-01,0,Layoffs And Discharges,Rate,Total nonfarm,South Dakota,All size classes,yoy_map
2024-10-01,-0.032258064516129115,Layoffs And Discharges,Rate,Total nonfarm,Missouri,All size classes,yoy_map
2024-10-01,-0.032258064516129115,Layoffs And Discharges,Rate,Total nonfarm,Virginia,All size classes,yoy_map
2024-10-01,-0.04347826086956519,Layoffs And Discharges,Rate,Total nonfarm,Massachusetts,All size classes,yoy_map
2024-10-01,-0.052631578947368585,Layoffs And Discharges,Rate,Total nonfarm,New Jersey,All size classes,yoy_map
2024-10-01,-0.054054054054053835,Layoffs And Discharges,Rate,Total nonfarm,North Dakota,All size classes,yoy_map
2024-10-01,-0.05882352941176483,Layoffs And Discharges,Rate,Total nonfarm,Mississippi,All size classes,yoy_map
2024-10-01,-0.06666666666666676,Layoffs And Discharges,Rate,Total nonfarm,Wisconsin,All size classes,yoy_map
2024-10-01,-0.08571428571428574,Layoffs And Discharges,Rate,Total nonfarm,Ohio,All size classes,yoy_map
2024-10-01,-0.08823529411764697,Layoffs And Discharges,Rate,Total nonfarm,Maryland,All size classes,yoy_map
2024-10-01,-0.09999999999999998,Layoffs And Discharges,Rate,Total nonfarm,California,All size classes,yoy_map
2024-10-01,-0.11363636363636365,Layoffs And Discharges,Rate,Total nonfarm,Maine,All size classes,yoy_map
2024-10-01,-0.16216216216216217,Layoffs And Discharges,Rate,Total nonfarm,North Carolina,All size classes,yoy_map
2024-10-01,-0.17142857142857149,Layoffs And Discharges,Rate,Total nonfarm,Alabama,All size classes,yoy_map
2024-10-01,-0.17647058823529416,Layoffs And Discharges,Rate,Total nonfarm,New York,All size classes,yoy_map
2024-10-01,-0.30555555555555547,Layoffs And Discharges,Rate,Total nonfarm,Minnesota,All size classes,yoy_map
