date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-10-01,0.08383233532934131,Job Openings,Rate,Total nonfarm,Kentucky,All size classes,yoy_map
2024-10-01,-0.00729927007299247,Job Openings,Rate,Total nonfarm,New York,All size classes,yoy_map
2024-10-01,-0.01851851851851849,Job Openings,Rate,Total nonfarm,Missouri,All size classes,yoy_map
2024-10-01,-0.02857142857142847,Job Openings,Rate,Total nonfarm,Virginia,All size classes,yoy_map
2024-10-01,-0.03825136612021873,Job Openings,Rate,Total nonfarm,Arkansas,All size classes,yoy_map
2024-10-01,-0.05517241379310345,Job Openings,Rate,Total nonfarm,New Jersey,All size classes,yoy_map
2024-10-01,-0.06586826347305386,Job Openings,Rate,Total nonfarm,Arizona,All size classes,yoy_map
2024-10-01,-0.07000000000000006,Job Openings,Rate,Total nonfarm,Colorado,All size classes,yoy_map
2024-10-01,-0.07843137254901966,Job Openings,Rate,Total nonfarm,Kansas,All size classes,yoy_map
2024-10-01,-0.0802139037433155,Job Openings,Rate,Total nonfarm,Minnesota,All size classes,yoy_map
2024-10-01,-0.08219178082191791,Job Openings,Rate,Total nonfarm,District of Columbia,All size classes,yoy_map
2024-10-01,-0.08556149732620333,Job Openings,Rate,Total nonfarm,Oklahoma,All size classes,yoy_map
2024-10-01,-0.08641975308641958,Job Openings,Rate,Total nonfarm,Oregon,All size classes,yoy_map
2024-10-01,-0.09022556390977454,Job Openings,Rate,Total nonfarm,Washington,All size classes,yoy_map
2024-10-01,-0.09090909090909094,Job Openings,Rate,Total nonfarm,Alabama,All size classes,yoy_map
2024-10-01,-0.10270270270270265,Job Openings,Rate,Total nonfarm,New Mexico,All size classes,yoy_map
2024-10-01,-0.10273972602739745,Job Openings,Rate,Total nonfarm,Connecticut,All size classes,yoy_map
2024-10-01,-0.10303030303030303,Job Openings,Rate,Total nonfarm,New Hampshire,All size classes,yoy_map
2024-10-01,-0.10382513661202175,Job Openings,Rate,Total nonfarm,Maryland,All size classes,yoy_map
2024-10-01,-0.11299435028248583,Job Openings,Rate,Total nonfarm,Rhode Island,All size classes,yoy_map
2024-10-01,-0.11312217194570129,Job Openings,Rate,Total nonfarm,Alaska,All size classes,yoy_map
2024-10-01,-0.11333333333333329,Job Openings,Rate,Total nonfarm,Iowa,All size classes,yoy_map
2024-10-01,-0.11538461538461531,Job Openings,Rate,Total nonfarm,Michigan,All size classes,yoy_map
2024-10-01,-0.11931818181818188,Job Openings,Rate,Total nonfarm,Delaware,All size classes,yoy_map
2024-10-01,-0.11976047904191622,Job Openings,Rate,Total nonfarm,South Dakota,All size classes,yoy_map
2024-10-01,-0.12676056338028163,Job Openings,Rate,Total nonfarm,Indiana,All size classes,yoy_map
2024-10-01,-0.12777777777777777,Job Openings,Rate,Total nonfarm,Wyoming,All size classes,yoy_map
2024-10-01,-0.13068181818181812,Job Openings,Rate,Total nonfarm,North Dakota,All size classes,yoy_map
2024-10-01,-0.13124999999999987,Job Openings,Rate,Total nonfarm,Nebraska,All size classes,yoy_map
2024-10-01,-0.14285714285714268,Job Openings,Rate,Total nonfarm,Vermont,All size classes,yoy_map
2024-10-01,-0.14358974358974363,Job Openings,Rate,Total nonfarm,Maine,All size classes,yoy_map
2024-10-01,-0.15263157894736834,Job Openings,Rate,Total nonfarm,Georgia,All size classes,yoy_map
2024-10-01,-0.15816326530612257,Job Openings,Rate,Total nonfarm,Montana,All size classes,yoy_map
2024-10-01,-0.1588235294117648,Job Openings,Rate,Total nonfarm,Ohio,All size classes,yoy_map
2024-10-01,-0.17204301075268813,Job Openings,Rate,Total nonfarm,Idaho,All size classes,yoy_map
2024-10-01,-0.172093023255814,Job Openings,Rate,Total nonfarm,West Virginia,All size classes,yoy_map
2024-10-01,-0.17222222222222217,Job Openings,Rate,Total nonfarm,North Carolina,All size classes,yoy_map
2024-10-01,-0.17361111111111116,Job Openings,Rate,Total nonfarm,Hawaii,All size classes,yoy_map
2024-10-01,-0.18536585365853664,Job Openings,Rate,Total nonfarm,South Carolina,All size classes,yoy_map
2024-10-01,-0.1899441340782122,Job Openings,Rate,Total nonfarm,Utah,All size classes,yoy_map
2024-10-01,-0.19796954314720816,Job Openings,Rate,Total nonfarm,Louisiana,All size classes,yoy_map
2024-10-01,-0.21319796954314718,Job Openings,Rate,Total nonfarm,Mississippi,All size classes,yoy_map
2024-10-01,-0.22413793103448276,Job Openings,Rate,Total nonfarm,Nevada,All size classes,yoy_map
2024-10-01,-0.2320441988950277,Job Openings,Rate,Total nonfarm,Massachusetts,All size classes,yoy_map
2024-10-01,-0.2456140350877194,Job Openings,Rate,Total nonfarm,Florida,All size classes,yoy_map
2024-10-01,-0.24571428571428577,Job Openings,Rate,Total nonfarm,Illinois,All size classes,yoy_map
2024-10-01,-0.2594594594594596,Job Openings,Rate,Total nonfarm,Wisconsin,All size classes,yoy_map
2024-10-01,-0.259493670886076,Job Openings,Rate,Total nonfarm,Texas,All size classes,yoy_map
2024-10-01,-0.26119402985074625,Job Openings,Rate,Total nonfarm,California,All size classes,yoy_map
2024-10-01,-0.2716763005780346,Job Openings,Rate,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-10-01,-0.2857142857142857,Job Openings,Rate,Total nonfarm,Tennessee,All size classes,yoy_map
