date,date_period_text,value,data_element_text,data_measure_text,date_measure_text,data_transform_text,geo_entity_type_text,geo_entity_text,industry_text,sizeclass_text,seas_adj_text,viz_type_text
2025-03-01,Monthly,0.334008097165992,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Minnesota,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.14150943396226423,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Florida,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.1195965417867435,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Oklahoma,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.09438202247191008,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,New Hampshire,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.09207708779443258,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Vermont,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.08744038155802869,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Pennsylvania,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.08424908424908417,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,New York,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.08307692307692305,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Kansas,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.05688073394495419,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Michigan,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.02450980392156854,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Illinois,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.02272727272727293,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Alabama,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.01972386587771191,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Maine,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.011844331641285955,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Oregon,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.01098901098901095,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,South Dakota,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,0.004201680672269115,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Missouri,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.008237232289950547,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Iowa,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.010370370370370363,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,North Carolina,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.011984021304926706,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,South Carolina,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.01730103806228367,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Nebraska,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.017713365539452464,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Indiana,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.02447552447552459,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Arizona,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.026587887740029625,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Wisconsin,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.03305785123966953,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Wyoming,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.0357142857142857,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,North Dakota,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.03933434190620266,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Louisiana,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.05645161290322587,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Massachusetts,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.0565045992115637,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Tennessee,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.05742574257425748,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Connecticut,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.058430717863105275,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,California,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.06548431105047758,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Mississippi,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.0657051282051282,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Delaware,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.07594936708860767,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Arkansas,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.10091743119266061,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Maryland,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.11967213114754094,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,New Mexico,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1298904538341158,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Idaho,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.13455149501661146,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Hawaii,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.13481481481481494,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Virginia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.14163090128755373,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Rhode Island,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.14814814814814814,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Ohio,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.1635338345864662,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Nevada,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.16824644549763024,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,New Jersey,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.17490494296577952,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,West Virginia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.18836140888208275,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Utah,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.2091152815013405,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,District of Columbia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.2141592920353984,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Washington,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.21652892561983483,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Montana,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.23838630806845984,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Texas,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.29027777777777786,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Alaska,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.2931937172774869,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Kentucky,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.3074027603513174,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Georgia,Total nonfarm,All size classes,Seasonally adjusted,Map
2025-03-01,Monthly,-0.35812672176308535,Labor Leverage,Ratio,Year-over-year,Trail 3;Percent change,State,Colorado,Total nonfarm,All size classes,Seasonally adjusted,Map
