date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2025-01-01,2.8166666666666664,Labor Leverage,Ratio,Other services,Total US,All size classes,cur_bar
2025-01-01,2.7533333333333334,Labor Leverage,Ratio,Private education and health services,Total US,All size classes,cur_bar
2025-01-01,2.4933333333333336,Labor Leverage,Ratio,Financial activities,Total US,All size classes,cur_bar
2025-01-01,2.3,Labor Leverage,Ratio,Government,Total US,All size classes,cur_bar
2025-01-01,2.2899999999999996,Labor Leverage,Ratio,Leisure and hospitality,Total US,All size classes,cur_bar
2025-01-01,2.023333333333333,Labor Leverage,Ratio,Mining and logging,Total US,All size classes,cur_bar
2025-01-01,1.8633333333333333,Labor Leverage,Ratio,Total nonfarm,Total US,All size classes,cur_bar
2025-01-01,1.8299999999999998,Labor Leverage,Ratio,"Trade, transportation, and utilities",Total US,All size classes,cur_bar
2025-01-01,1.5266666666666664,Labor Leverage,Ratio,Manufacturing,Total US,All size classes,cur_bar
2025-01-01,1.403333333333333,Labor Leverage,Ratio,Professional and business services,Total US,All size classes,cur_bar
2025-01-01,1.2533333333333332,Labor Leverage,Ratio,Information,Total US,All size classes,cur_bar
2025-01-01,0.9900000000000001,Labor Leverage,Ratio,Construction,Total US,All size classes,cur_bar
