date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2025-01-01,0.22107438016528924,Labor Leverage,Ratio,Total nonfarm,North Carolina,All size classes,yoy_map
2025-01-01,0.08668076109936584,Labor Leverage,Ratio,Total nonfarm,Nevada,All size classes,yoy_map
2025-01-01,0.06349206349206349,Labor Leverage,Ratio,Total nonfarm,Wyoming,All size classes,yoy_map
2025-01-01,0.02385685884691857,Labor Leverage,Ratio,Total nonfarm,New York,All size classes,yoy_map
2025-01-01,0.021276595744680993,Labor Leverage,Ratio,Total nonfarm,Florida,All size classes,yoy_map
2025-01-01,-0.016830294530154277,Labor Leverage,Ratio,Total nonfarm,Oklahoma,All size classes,yoy_map
2025-01-01,-0.029182879377431914,Labor Leverage,Ratio,Total nonfarm,California,All size classes,yoy_map
2025-01-01,-0.039999999999999925,Labor Leverage,Ratio,Total nonfarm,Idaho,All size classes,yoy_map
2025-01-01,-0.0415282392026578,Labor Leverage,Ratio,Total nonfarm,Indiana,All size classes,yoy_map
2025-01-01,-0.04469273743016766,Labor Leverage,Ratio,Total nonfarm,District of Columbia,All size classes,yoy_map
2025-01-01,-0.04494382022471921,Labor Leverage,Ratio,Total nonfarm,Colorado,All size classes,yoy_map
2025-01-01,-0.045454545454545414,Labor Leverage,Ratio,Total nonfarm,Washington,All size classes,yoy_map
2025-01-01,-0.04778156996587035,Labor Leverage,Ratio,Total nonfarm,Arizona,All size classes,yoy_map
2025-01-01,-0.05633802816901401,Labor Leverage,Ratio,Total nonfarm,West Virginia,All size classes,yoy_map
2025-01-01,-0.06146926536731634,Labor Leverage,Ratio,Total nonfarm,Delaware,All size classes,yoy_map
2025-01-01,-0.0721311475409836,Labor Leverage,Ratio,Total nonfarm,New Mexico,All size classes,yoy_map
2025-01-01,-0.08785529715762275,Labor Leverage,Ratio,Total nonfarm,South Carolina,All size classes,yoy_map
2025-01-01,-0.09589041095890405,Labor Leverage,Ratio,Total nonfarm,Alabama,All size classes,yoy_map
2025-01-01,-0.0978835978835979,Labor Leverage,Ratio,Total nonfarm,Mississippi,All size classes,yoy_map
2025-01-01,-0.1035007610350075,Labor Leverage,Ratio,Total nonfarm,Alaska,All size classes,yoy_map
2025-01-01,-0.10457516339869288,Labor Leverage,Ratio,Total nonfarm,Hawaii,All size classes,yoy_map
2025-01-01,-0.10609037328094284,Labor Leverage,Ratio,Total nonfarm,Massachusetts,All size classes,yoy_map
2025-01-01,-0.12887438825448627,Labor Leverage,Ratio,Total nonfarm,Montana,All size classes,yoy_map
2025-01-01,-0.13293413173652702,Labor Leverage,Ratio,Total nonfarm,Texas,All size classes,yoy_map
