date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-11-01,2.7533333333333334,Labor Leverage,Ratio,Leisure and hospitality,Total US,All size classes,cur_bar
2024-11-01,2.7533333333333334,Labor Leverage,Ratio,Other services,Total US,All size classes,cur_bar
2024-11-01,2.6966666666666668,Labor Leverage,Ratio,Private education and health services,Total US,All size classes,cur_bar
2024-11-01,2.233333333333334,Labor Leverage,Ratio,Government,Total US,All size classes,cur_bar
2024-11-01,2.1666666666666665,Labor Leverage,Ratio,Financial activities,Total US,All size classes,cur_bar
2024-11-01,1.9599999999999997,Labor Leverage,Ratio,"Trade, transportation, and utilities",Total US,All size classes,cur_bar
2024-11-01,1.8566666666666667,Labor Leverage,Ratio,Mining and logging,Total US,All size classes,cur_bar
2024-11-01,1.7799999999999996,Labor Leverage,Ratio,Total nonfarm,Total US,All size classes,cur_bar
2024-11-01,1.5466666666666669,Labor Leverage,Ratio,Manufacturing,Total US,All size classes,cur_bar
2024-11-01,1.0666666666666664,Labor Leverage,Ratio,Professional and business services,Total US,All size classes,cur_bar
2024-11-01,0.8766666666666666,Labor Leverage,Ratio,Construction,Total US,All size classes,cur_bar
2024-11-01,0.8033333333333333,Labor Leverage,Ratio,Information,Total US,All size classes,cur_bar
