date,date_period_text,value,data_element_text,metric_text,date_measure_text,industry_text,sizeclass_text,geo_entity_type_text,geo_entity_text,seas_adj_text,viz_type_text
2025-04-01,Monthly,3.9666666666666663,Quits,Rate,Current,Leisure and hospitality,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2.5,Quits,Rate,Current,Other services,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2.466666666666667,Quits,Rate,Current,Professional and business services,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2.233333333333333,Quits,Rate,Current,"Trade, transportation, and utilities",All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2.066666666666667,Quits,Rate,Current,Mining and logging,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2.033333333333333,Quits,Rate,Current,Total nonfarm,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,2,Quits,Rate,Current,Construction,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,1.9333333333333333,Quits,Rate,Current,Private education and health services,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,1.4333333333333333,Quits,Rate,Current,Manufacturing,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,1.4000000000000001,Quits,Rate,Current,Financial activities,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,1.1333333333333333,Quits,Rate,Current,Information,All size classes,Nation,US,Seasonally Adjusted,Bar
2025-04-01,Monthly,0.8000000000000002,Quits,Rate,Current,Government,All size classes,Nation,US,Seasonally Adjusted,Bar
