date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-11-01,0.21149425287356327,Labor Leverage,Ratio,Total nonfarm,New York,All size classes,yoy_map
2024-11-01,0.026229508196721207,Labor Leverage,Ratio,Total nonfarm,Ohio,All size classes,yoy_map
2024-11-01,0.015942028985507006,Labor Leverage,Ratio,Total nonfarm,Alabama,All size classes,yoy_map
2024-11-01,0.001335113484646211,Labor Leverage,Ratio,Total nonfarm,Indiana,All size classes,yoy_map
2024-11-01,-0.029282576866764165,Labor Leverage,Ratio,Total nonfarm,District of Columbia,All size classes,yoy_map
2024-11-01,-0.05505952380952395,Labor Leverage,Ratio,Total nonfarm,Wyoming,All size classes,yoy_map
2024-11-01,-0.07298136645962716,Labor Leverage,Ratio,Total nonfarm,Maryland,All size classes,yoy_map
2024-11-01,-0.09589041095890394,Labor Leverage,Ratio,Total nonfarm,Delaware,All size classes,yoy_map
2024-11-01,-0.10322580645161294,Labor Leverage,Ratio,Total nonfarm,South Dakota,All size classes,yoy_map
2024-11-01,-0.10579710144927545,Labor Leverage,Ratio,Total nonfarm,North Dakota,All size classes,yoy_map
2024-11-01,-0.1121495327102805,Labor Leverage,Ratio,Total nonfarm,Mississippi,All size classes,yoy_map
2024-11-01,-0.13185378590078345,Labor Leverage,Ratio,Total nonfarm,West Virginia,All size classes,yoy_map
2024-11-01,-0.13660477453580921,Labor Leverage,Ratio,Total nonfarm,Missouri,All size classes,yoy_map
2024-11-01,-0.14611260053619302,Labor Leverage,Ratio,Total nonfarm,Iowa,All size classes,yoy_map
2024-11-01,-0.14676258992805769,Labor Leverage,Ratio,Total nonfarm,Arizona,All size classes,yoy_map
2024-11-01,-0.1470588235294119,Labor Leverage,Ratio,Total nonfarm,Washington,All size classes,yoy_map
2024-11-01,-0.1526822558459423,Labor Leverage,Ratio,Total nonfarm,Minnesota,All size classes,yoy_map
2024-11-01,-0.15700934579439252,Labor Leverage,Ratio,Total nonfarm,California,All size classes,yoy_map
2024-11-01,-0.17462686567164176,Labor Leverage,Ratio,Total nonfarm,Kansas,All size classes,yoy_map
2024-11-01,-0.18438177874186568,Labor Leverage,Ratio,Total nonfarm,Florida,All size classes,yoy_map
2024-11-01,-0.18442622950819687,Labor Leverage,Ratio,Total nonfarm,Virginia,All size classes,yoy_map
2024-11-01,-0.18488529014844823,Labor Leverage,Ratio,Total nonfarm,Wisconsin,All size classes,yoy_map
2024-11-01,-0.1962616822429908,Labor Leverage,Ratio,Total nonfarm,Arkansas,All size classes,yoy_map
2024-11-01,-0.20400000000000007,Labor Leverage,Ratio,Total nonfarm,Nebraska,All size classes,yoy_map
2024-11-01,-0.21145374449339216,Labor Leverage,Ratio,Total nonfarm,Louisiana,All size classes,yoy_map
2024-11-01,-0.22033898305084754,Labor Leverage,Ratio,Total nonfarm,Hawaii,All size classes,yoy_map
2024-11-01,-0.22136222910216707,Labor Leverage,Ratio,Total nonfarm,Nevada,All size classes,yoy_map
2024-11-01,-0.22835820895522374,Labor Leverage,Ratio,Total nonfarm,Colorado,All size classes,yoy_map
2024-11-01,-0.23360655737704927,Labor Leverage,Ratio,Total nonfarm,Pennsylvania,All size classes,yoy_map
2024-11-01,-0.23572474377745256,Labor Leverage,Ratio,Total nonfarm,Montana,All size classes,yoy_map
2024-11-01,-0.244186046511628,Labor Leverage,Ratio,Total nonfarm,Oklahoma,All size classes,yoy_map
