date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2025-02-01,3.016666666666666,Labor Leverage,Ratio,Other services,Total US,All size classes,cur_bar
2025-02-01,2.5966666666666662,Labor Leverage,Ratio,Private education and health services,Total US,All size classes,cur_bar
2025-02-01,2.4366666666666665,Labor Leverage,Ratio,Leisure and hospitality,Total US,All size classes,cur_bar
2025-02-01,2.433333333333333,Labor Leverage,Ratio,Financial activities,Total US,All size classes,cur_bar
2025-02-01,2.2499999999999996,Labor Leverage,Ratio,Mining and logging,Total US,All size classes,cur_bar
2025-02-01,2.1066666666666665,Labor Leverage,Ratio,Government,Total US,All size classes,cur_bar
2025-02-01,1.8599999999999997,Labor Leverage,Ratio,Total nonfarm,Total US,All size classes,cur_bar
2025-02-01,1.7066666666666663,Labor Leverage,Ratio,"Trade, transportation, and utilities",Total US,All size classes,cur_bar
2025-02-01,1.5166666666666664,Labor Leverage,Ratio,Manufacturing,Total US,All size classes,cur_bar
2025-02-01,1.49,Labor Leverage,Ratio,Professional and business services,Total US,All size classes,cur_bar
2025-02-01,1.1233333333333333,Labor Leverage,Ratio,Information,Total US,All size classes,cur_bar
2025-02-01,1.0566666666666666,Labor Leverage,Ratio,Construction,Total US,All size classes,cur_bar
