date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2025-01-01,0.7105263157894737,Layoffs And Discharges,Rate,Total nonfarm,Rhode Island,All size classes,yoy_map
2025-01-01,0.4375,Layoffs And Discharges,Rate,Total nonfarm,Michigan,All size classes,yoy_map
2025-01-01,0.36363636363636354,Layoffs And Discharges,Rate,Total nonfarm,North Dakota,All size classes,yoy_map
2025-01-01,0.3214285714285716,Layoffs And Discharges,Rate,Total nonfarm,Georgia,All size classes,yoy_map
2025-01-01,0.3214285714285714,Layoffs And Discharges,Rate,Total nonfarm,Kansas,All size classes,yoy_map
2025-01-01,0.2962962962962965,Layoffs And Discharges,Rate,Total nonfarm,Tennessee,All size classes,yoy_map
2025-01-01,0.2857142857142858,Layoffs And Discharges,Rate,Total nonfarm,Kentucky,All size classes,yoy_map
2025-01-01,0.24242424242424243,Layoffs And Discharges,Rate,Total nonfarm,New Jersey,All size classes,yoy_map
2025-01-01,0.23076923076923062,Layoffs And Discharges,Rate,Total nonfarm,Maryland,All size classes,yoy_map
2025-01-01,0.19999999999999996,Layoffs And Discharges,Rate,Total nonfarm,Maine,All size classes,yoy_map
2025-01-01,0.19999999999999996,Layoffs And Discharges,Rate,Total nonfarm,Minnesota,All size classes,yoy_map
2025-01-01,0.18181818181818166,Layoffs And Discharges,Rate,Total nonfarm,Vermont,All size classes,yoy_map
2025-01-01,0.18181818181818143,Layoffs And Discharges,Rate,Total nonfarm,South Dakota,All size classes,yoy_map
2025-01-01,0.1785714285714286,Layoffs And Discharges,Rate,Total nonfarm,Illinois,All size classes,yoy_map
2025-01-01,0.1724137931034484,Layoffs And Discharges,Rate,Total nonfarm,Iowa,All size classes,yoy_map
2025-01-01,0.16666666666666674,Layoffs And Discharges,Rate,Total nonfarm,California,All size classes,yoy_map
2025-01-01,0.1428571428571428,Layoffs And Discharges,Rate,Total nonfarm,Ohio,All size classes,yoy_map
2025-01-01,0.09090909090909105,Layoffs And Discharges,Rate,Total nonfarm,New Hampshire,All size classes,yoy_map
2025-01-01,0.08571428571428563,Layoffs And Discharges,Rate,Total nonfarm,Louisiana,All size classes,yoy_map
2025-01-01,0.08510638297872353,Layoffs And Discharges,Rate,Total nonfarm,Montana,All size classes,yoy_map
2025-01-01,0.07692307692307687,Layoffs And Discharges,Rate,Total nonfarm,Massachusetts,All size classes,yoy_map
2025-01-01,0.07692307692307687,Layoffs And Discharges,Rate,Total nonfarm,Missouri,All size classes,yoy_map
2025-01-01,0.06896551724137945,Layoffs And Discharges,Rate,Total nonfarm,Wisconsin,All size classes,yoy_map
2025-01-01,0.06666666666666665,Layoffs And Discharges,Rate,Total nonfarm,Arkansas,All size classes,yoy_map
2025-01-01,0.06666666666666643,Layoffs And Discharges,Rate,Total nonfarm,Hawaii,All size classes,yoy_map
2025-01-01,0.06451612903225801,Layoffs And Discharges,Rate,Total nonfarm,Nebraska,All size classes,yoy_map
2025-01-01,0.06451612903225801,Layoffs And Discharges,Rate,Total nonfarm,South Carolina,All size classes,yoy_map
2025-01-01,0.05882352941176472,Layoffs And Discharges,Rate,Total nonfarm,Alaska,All size classes,yoy_map
2025-01-01,0.05714285714285716,Layoffs And Discharges,Rate,Total nonfarm,Indiana,All size classes,yoy_map
2025-01-01,0.05555555555555558,Layoffs And Discharges,Rate,Total nonfarm,Utah,All size classes,yoy_map
2025-01-01,0.048780487804878314,Layoffs And Discharges,Rate,Total nonfarm,Idaho,All size classes,yoy_map
2025-01-01,0.03571428571428581,Layoffs And Discharges,Rate,Total nonfarm,Virginia,All size classes,yoy_map
2025-01-01,0.033333333333333215,Layoffs And Discharges,Rate,Total nonfarm,Connecticut,All size classes,yoy_map
2025-01-01,0.03125,Layoffs And Discharges,Rate,Total nonfarm,Oregon,All size classes,yoy_map
2025-01-01,0.030303030303030276,Layoffs And Discharges,Rate,Total nonfarm,New Mexico,All size classes,yoy_map
2025-01-01,0,Layoffs And Discharges,Rate,Total nonfarm,Alabama,All size classes,yoy_map
2025-01-01,0,Layoffs And Discharges,Rate,Total nonfarm,Colorado,All size classes,yoy_map
2025-01-01,0,Layoffs And Discharges,Rate,Total nonfarm,Pennsylvania,All size classes,yoy_map
2025-01-01,0,Layoffs And Discharges,Rate,Total nonfarm,Wyoming,All size classes,yoy_map
2025-01-01,-0.030303030303030165,Layoffs And Discharges,Rate,Total nonfarm,Oklahoma,All size classes,yoy_map
2025-01-01,-0.03571428571428581,Layoffs And Discharges,Rate,Total nonfarm,Texas,All size classes,yoy_map
2025-01-01,-0.04166666666666663,Layoffs And Discharges,Rate,Total nonfarm,District of Columbia,All size classes,yoy_map
2025-01-01,-0.05714285714285716,Layoffs And Discharges,Rate,Total nonfarm,West Virginia,All size classes,yoy_map
2025-01-01,-0.06060606060606044,Layoffs And Discharges,Rate,Total nonfarm,Mississippi,All size classes,yoy_map
2025-01-01,-0.06451612903225812,Layoffs And Discharges,Rate,Total nonfarm,Washington,All size classes,yoy_map
2025-01-01,-0.10526315789473684,Layoffs And Discharges,Rate,Total nonfarm,Delaware,All size classes,yoy_map
2025-01-01,-0.11111111111111105,Layoffs And Discharges,Rate,Total nonfarm,Arizona,All size classes,yoy_map
2025-01-01,-0.12765957446808507,Layoffs And Discharges,Rate,Total nonfarm,Nevada,All size classes,yoy_map
2025-01-01,-0.12903225806451624,Layoffs And Discharges,Rate,Total nonfarm,Florida,All size classes,yoy_map
2025-01-01,-0.12903225806451624,Layoffs And Discharges,Rate,Total nonfarm,New York,All size classes,yoy_map
2025-01-01,-0.17948717948717952,Layoffs And Discharges,Rate,Total nonfarm,North Carolina,All size classes,yoy_map
