date,value,dataelement_text,ratelevel_text,industry_text,state_text,sizeclass_text,val_type_text
2024-10-01,2.6366666666666663,Labor Leverage,Ratio,Total nonfarm,Minnesota,All size classes,cur_map
2024-10-01,2.543333333333333,Labor Leverage,Ratio,Total nonfarm,Indiana,All size classes,cur_map
2024-10-01,2.4633333333333334,Labor Leverage,Ratio,Total nonfarm,Florida,All size classes,cur_map
2024-10-01,2.2966666666666664,Labor Leverage,Ratio,Total nonfarm,Mississippi,All size classes,cur_map
2024-10-01,2.2599999999999993,Labor Leverage,Ratio,Total nonfarm,South Dakota,All size classes,cur_map
2024-10-01,2.2066666666666666,Labor Leverage,Ratio,Total nonfarm,Ohio,All size classes,cur_map
2024-10-01,2.2033333333333327,Labor Leverage,Ratio,Total nonfarm,Oklahoma,All size classes,cur_map
2024-10-01,2.1999999999999997,Labor Leverage,Ratio,Total nonfarm,Alabama,All size classes,cur_map
2024-10-01,2.173333333333333,Labor Leverage,Ratio,Total nonfarm,Missouri,All size classes,cur_map
2024-10-01,2.1366666666666663,Labor Leverage,Ratio,Total nonfarm,New York,All size classes,cur_map
2024-10-01,2.133333333333333,Labor Leverage,Ratio,Total nonfarm,Alaska,All size classes,cur_map
2024-10-01,2.1166666666666667,Labor Leverage,Ratio,Total nonfarm,Iowa,All size classes,cur_map
2024-10-01,2.113333333333333,Labor Leverage,Ratio,Total nonfarm,North Dakota,All size classes,cur_map
2024-10-01,2.099999999999999,Labor Leverage,Ratio,Total nonfarm,Virginia,All size classes,cur_map
2024-10-01,2.099999999999999,Labor Leverage,Ratio,Total nonfarm,Wisconsin,All size classes,cur_map
2024-10-01,2.0833333333333326,Labor Leverage,Ratio,Total nonfarm,West Virginia,All size classes,cur_map
2024-10-01,2.049999999999999,Labor Leverage,Ratio,Total nonfarm,Wyoming,All size classes,cur_map
2024-10-01,2.043333333333333,Labor Leverage,Ratio,Total nonfarm,Kansas,All size classes,cur_map
2024-10-01,2.013333333333333,Labor Leverage,Ratio,Total nonfarm,Kentucky,All size classes,cur_map
2024-10-01,1.9799999999999998,Labor Leverage,Ratio,Total nonfarm,Arizona,All size classes,cur_map
2024-10-01,1.969999999999999,Labor Leverage,Ratio,Total nonfarm,Tennessee,All size classes,cur_map
2024-10-01,1.9633333333333332,Labor Leverage,Ratio,Total nonfarm,District of Columbia,All size classes,cur_map
2024-10-01,1.9633333333333332,Labor Leverage,Ratio,Total nonfarm,Maryland,All size classes,cur_map
2024-10-01,1.9566666666666668,Labor Leverage,Ratio,Total nonfarm,Delaware,All size classes,cur_map
2024-10-01,1.9466666666666665,Labor Leverage,Ratio,Total nonfarm,New Mexico,All size classes,cur_map
2024-10-01,1.9433333333333327,Labor Leverage,Ratio,Total nonfarm,Montana,All size classes,cur_map
2024-10-01,1.8999999999999997,Labor Leverage,Ratio,Total nonfarm,Colorado,All size classes,cur_map
2024-10-01,1.8833333333333329,Labor Leverage,Ratio,Total nonfarm,Idaho,All size classes,cur_map
2024-10-01,1.8699999999999992,Labor Leverage,Ratio,Total nonfarm,Pennsylvania,All size classes,cur_map
2024-10-01,1.8533333333333328,Labor Leverage,Ratio,Total nonfarm,California,All size classes,cur_map
2024-10-01,1.8399999999999999,Labor Leverage,Ratio,Total nonfarm,Massachusetts,All size classes,cur_map
2024-10-01,1.8399999999999996,Labor Leverage,Ratio,Total nonfarm,Oregon,All size classes,cur_map
2024-10-01,1.8399999999999992,Labor Leverage,Ratio,Total nonfarm,Texas,All size classes,cur_map
2024-10-01,1.8333333333333328,Labor Leverage,Ratio,Total nonfarm,Nebraska,All size classes,cur_map
2024-10-01,1.8333333333333324,Labor Leverage,Ratio,Total nonfarm,South Carolina,All size classes,cur_map
2024-10-01,1.7799999999999994,Labor Leverage,Ratio,Total nonfarm,Nevada,All size classes,cur_map
2024-10-01,1.7766666666666664,Labor Leverage,Ratio,Total nonfarm,North Carolina,All size classes,cur_map
2024-10-01,1.7733333333333334,Labor Leverage,Ratio,Total nonfarm,Georgia,All size classes,cur_map
2024-10-01,1.7733333333333332,Labor Leverage,Ratio,Total nonfarm,Hawaii,All size classes,cur_map
2024-10-01,1.7566666666666666,Labor Leverage,Ratio,Total nonfarm,Arkansas,All size classes,cur_map
2024-10-01,1.743333333333333,Labor Leverage,Ratio,Total nonfarm,Michigan,All size classes,cur_map
2024-10-01,1.67,Labor Leverage,Ratio,Total nonfarm,Illinois,All size classes,cur_map
2024-10-01,1.6366666666666667,Labor Leverage,Ratio,Total nonfarm,Connecticut,All size classes,cur_map
2024-10-01,1.633333333333333,Labor Leverage,Ratio,Total nonfarm,Maine,All size classes,cur_map
2024-10-01,1.613333333333333,Labor Leverage,Ratio,Total nonfarm,Louisiana,All size classes,cur_map
2024-10-01,1.5933333333333326,Labor Leverage,Ratio,Total nonfarm,Washington,All size classes,cur_map
2024-10-01,1.5833333333333324,Labor Leverage,Ratio,Total nonfarm,Utah,All size classes,cur_map
2024-10-01,1.5666666666666658,Labor Leverage,Ratio,Total nonfarm,Vermont,All size classes,cur_map
2024-10-01,1.5599999999999994,Labor Leverage,Ratio,Total nonfarm,Rhode Island,All size classes,cur_map
2024-10-01,1.2999999999999996,Labor Leverage,Ratio,Total nonfarm,New Hampshire,All size classes,cur_map
2024-10-01,1.2299999999999998,Labor Leverage,Ratio,Total nonfarm,New Jersey,All size classes,cur_map
